age,workclass,final_weight,education,education-num,marital-status,occupation,relationship,race,sex,cap-gain,cap-loss,hours-per-week,area
1.45,4.0,-0.5190901160840099,12.0,14.0,2.0,10.0,0.0,4.0,1.0,2936.0,0.0,-4.0,10.0
1.15,4.0,0.23470945447225391,11.0,9.0,2.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.05,0.0,-0.4169965778702275,15.0,10.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,-3.0,10.0
-0.85,4.0,0.15338354693685835,11.0,9.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0
1.0,4.0,-0.9803563040998456,15.0,10.0,2.0,4.0,0.0,4.0,1.0,7688.0,0.0,1.0,10.0
0.4,6.0,0.65850835402268,15.0,10.0,2.0,12.0,0.0,4.0,1.0,5013.0,0.0,0.0,10.0
0.45,4.0,2.4124169630275785,1.0,7.0,4.0,14.0,3.0,4.0,1.0,0.0,0.0,-2.0,10.0
0.5,4.0,-0.08522612896732201,11.0,9.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,3.0,10.0
1.3,5.0,0.7890106018922365,8.0,11.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.5,4.0,-0.8678873381198416,9.0,13.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0
-0.75,4.0,0.3113550962893377,15.0,10.0,4.0,14.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0
0.6,4.0,-1.1604710460981011,9.0,13.0,2.0,12.0,0.0,4.0,1.0,4064.0,0.0,0.8,10.0
0.5,7.0,-1.2395239213581157,15.0,10.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
-0.8,4.0,0.48933100717976247,15.0,10.0,4.0,8.0,1.0,4.0,1.0,0.0,0.0,3.4,10.0
-0.1,4.0,0.060390525397570956,12.0,14.0,2.0,10.0,0.0,4.0,1.0,0.0,1887.0,0.0,10.0
1.1,5.0,0.6497517278400322,11.0,9.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,4.0,10.0
-0.15,4.0,-0.8478578138629806,11.0,9.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-4.0,4.0
-0.1,6.0,-0.018913977051600347,11.0,9.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,8.0,10.0
0.0,6.0,1.5408474803730792,14.0,15.0,2.0,10.0,0.0,4.0,1.0,99999.0,0.0,2.0,10.0
-1.0,4.0,0.8110363685164061,1.0,7.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,-6.4,10.0
1.0,4.0,-1.2245101657384418,15.0,10.0,4.0,11.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.7,7.0,1.143133932765215,7.0,12.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,-3.0,10.0
-0.7,4.0,2.00671844595048,4.0,3.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,6.0
-0.5,4.0,0.04431154801046769,11.0,9.0,4.0,14.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.55,4.0,-0.02881131315842448,9.0,13.0,4.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0
0.4,4.0,0.17839528953901898,15.0,10.0,0.0,10.0,4.0,4.0,0.0,0.0,0.0,-4.0,10.0
0.95,2.0,0.3228796215527075,9.0,13.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.55,5.0,-1.2766808696235656,0.0,6.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,8.0,10.0
0.3,4.0,0.5660437495806213,11.0,9.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,0.8,6.0
-0.7,4.0,1.55055190230155,15.0,10.0,4.0,9.0,1.0,4.0,0.0,0.0,0.0,-6.8,10.0
-0.6,7.0,-0.22076930819298127,7.0,12.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0
0.25,4.0,0.146488961953969,11.0,9.0,5.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0
1.8,0.0,0.8685415688116487,1.0,7.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,-7.4,10.0
-0.35,4.0,0.2725541837213984,15.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.5,2.0,-0.608317117358921,9.0,13.0,4.0,10.0,1.0,4.0,0.0,0.0,0.0,4.0,10.0
0.55,4.0,-0.44004562839696704,9.0,13.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.05,6.0,-0.05044286385291552,15.0,10.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0
0.15,4.0,0.3790511977454204,11.0,9.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0
-0.85,4.0,1.2965090921291016,15.0,10.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0
-0.85,4.0,0.8887556196738912,15.0,10.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,-1.0,10.0
-0.45,5.0,0.10713446956988526,11.0,9.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,5.0,10.0
0.75,4.0,-0.27634536670469034,15.0,10.0,2.0,14.0,0.0,4.0,1.0,15024.0,0.0,4.0,0.0
-0.95,4.0,1.5712188821042743,11.0,9.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,-4.8,10.0
0.6,2.0,-0.15626048446621485,1.0,7.0,0.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0
0.35,4.0,-0.2612728980742132,15.0,10.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.05,4.0,-0.15366872441790244,15.0,10.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,10.0
-0.4,4.0,-0.2601489632959807,15.0,10.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0
-0.8,4.0,0.6899701402402201,0.0,6.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,-0.8,10.0
0.2,4.0,-0.4339227001274911,1.0,7.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0
0.45,4.0,0.3171173589210226,11.0,9.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.4,4.0,0.09401630544185735,11.0,9.0,4.0,4.0,1.0,4.0,1.0,2174.0,0.0,2.0,10.0
0.6,6.0,-0.08525967925920956,5.0,4.0,2.0,8.0,0.0,4.0,1.0,0.0,0.0,6.0,4.0
-0.85,4.0,0.9314315909548413,15.0,10.0,4.0,12.0,3.0,4.0,1.0,0.0,1602.0,-5.0,10.0
0.4,6.0,-0.24439710125478092,9.0,13.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,7.4,10.0
0.2,4.0,-0.4750553579816144,8.0,11.0,2.0,13.0,0.0,4.0,1.0,0.0,1848.0,1.6,10.0
-0.6,5.0,-0.24716500033550293,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0
-0.05,4.0,-0.5817536737569616,11.0,9.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0
-0.35,4.0,0.5437999060591827,14.0,15.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,-4.0,5.0
-0.15,4.0,0.21895759243105414,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,3.0,10.0
0.95,4.0,0.8125880695162048,9.0,13.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.8,0.0,0.833255049318929,15.0,10.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,-4.0,10.0
-0.35,1.0,-1.0373079245789438,14.0,15.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,3.0,7.0
1.65,0.0,-0.3783466416157821,11.0,9.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,-5.2,10.0
0.2,4.0,0.28968999530295914,4.0,3.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0
0.4,7.0,-0.6463212104945313,10.0,16.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.5,6.0,-0.7067033483191304,9.0,13.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,5.0,10.0
-0.15,0.0,1.4722287458900893,8.0,11.0,2.0,0.0,0.0,4.0,1.0,3103.0,0.0,4.0,10.0
0.8,4.0,0.15074146145071463,9.0,13.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0
0.05,4.0,-0.19891129302824934,8.0,11.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.05,4.0,0.001098772059316916,11.0,9.0,0.0,14.0,3.0,4.0,1.0,0.0,0.0,4.0,10.0
-0.3,4.0,-1.3340770314701738,7.0,12.0,4.0,1.0,1.0,4.0,1.0,2202.0,0.0,-0.4,10.0
-0.9,4.0,-0.9159649063946856,6.0,5.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,-3.0,10.0
0.4,4.0,0.7423337583036972,12.0,14.0,2.0,4.0,0.0,4.0,1.0,15024.0,0.0,2.0,10.0
0.45,4.0,-1.271346373213447,11.0,9.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
0.05,4.0,-0.34998825739783934,9.0,13.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0
0.25,4.0,1.1431674830571026,11.0,9.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0
1.2,4.0,-0.19925518352009663,11.0,9.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,-7.2,10.0
1.1,4.0,-0.6635241226598672,15.0,10.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0
1.1,4.0,-0.6710561631886197,11.0,9.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
0.3,4.0,-0.9927111990874321,9.0,13.0,0.0,12.0,4.0,4.0,1.0,0.0,0.0,0.8,10.0
-0.95,4.0,0.26563443601959336,0.0,6.0,4.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0
0.2,4.0,0.17285949137757498,11.0,9.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.85,0.0,0.20966416157820572,15.0,10.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0
0.75,4.0,1.6120579749043817,13.0,1.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0
-0.15,4.0,-0.6516053814668188,9.0,13.0,2.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0
-0.3,4.0,0.49071495672012344,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0
0.25,4.0,0.6484516540293901,15.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.15,4.0,0.9343085284841978,9.0,13.0,4.0,4.0,1.0,4.0,0.0,4650.0,0.0,1.6,10.0
0.2,6.0,-1.2669512849761793,11.0,9.0,2.0,5.0,0.0,4.0,1.0,7688.0,0.0,0.0,10.0
-0.6,4.0,0.10798161444004563,15.0,10.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0
-0.55,7.0,-0.0757649466550359,12.0,14.0,4.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0
0.4,4.0,-0.045259343756290676,15.0,10.0,0.0,11.0,1.0,4.0,1.0,0.0,0.0,6.0,10.0
1.1,4.0,1.13897369657116,8.0,11.0,2.0,12.0,0.0,4.0,1.0,0.0,1740.0,2.0,10.0
0.75,4.0,-1.1035362007649467,9.0,13.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,-3.0,10.0
0.2,4.0,-0.21861370193920687,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
0.65,4.0,0.14617862175400925,2.0,8.0,0.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0
0.45,4.0,0.4980121452056633,8.0,11.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.05,4.0,0.7236043078574783,15.0,10.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0
0.8,2.0,3.605213715359324,11.0,9.0,2.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0
0.25,4.0,1.738198684828558,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
-0.4,4.0,-0.6625092263302691,9.0,13.0,4.0,10.0,1.0,3.0,0.0,0.0,0.0,2.0,10.0
-0.5,4.0,1.8961366838891498,15.0,10.0,4.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,10.0
1.2,4.0,-1.2586811380259009,11.0,9.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,8.4,10.0
-0.15,4.0,0.16630040931356102,11.0,9.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0
0.35,4.0,1.5885476078641885,9.0,13.0,4.0,10.0,1.0,4.0,0.0,0.0,0.0,1.0,6.0
0.05,4.0,2.2861839898007115,2.0,8.0,2.0,8.0,0.0,4.0,1.0,3942.0,0.0,0.0,10.0
-0.75,4.0,0.3925384150842112,11.0,9.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0
0.0,4.0,-0.0917684358853922,11.0,9.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
-1.0,4.0,0.9971985506273905,1.0,7.0,4.0,9.0,3.0,4.0,0.0,0.0,0.0,-6.2,10.0
-0.45,4.0,-0.23524625914245453,11.0,9.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
0.2,2.0,-1.1862712205596189,15.0,10.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.85,4.0,0.1386885190901161,11.0,9.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0
-0.2,4.0,-0.35248775414346106,11.0,9.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.25,4.0,0.14707609206200095,7.0,12.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,1.0,10.0
0.4,4.0,-0.7513168489565859,9.0,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0
0.05,4.0,-1.202442461249413,15.0,10.0,5.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0
-0.3,4.0,0.3590803864993625,14.0,15.0,0.0,13.0,1.0,4.0,0.0,0.0,0.0,-1.0,10.0
-0.3,4.0,-1.136147084479635,9.0,13.0,4.0,13.0,1.0,4.0,1.0,0.0,0.0,-0.6,10.0
-0.4,4.0,0.39003891833858956,15.0,10.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,1.0,10.0
1.05,4.0,-0.5715543850231497,11.0,9.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0
-0.6,4.0,-0.6716349057236798,2.0,8.0,4.0,6.0,4.0,4.0,1.0,0.0,0.0,0.6,10.0
-0.65,4.0,1.413750587130108,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.8,6.0
1.0,4.0,0.49141112527678993,11.0,9.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0
0.45,4.0,0.6003740857545461,10.0,16.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,6.0,10.0
1.6,6.0,-0.4206367845400255,11.0,9.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,-2.0,10.0
-0.5,2.0,1.2065691471515803,15.0,10.0,4.0,14.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.4,4.0,0.36587432060658925,15.0,10.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
-0.15,4.0,-0.040771992216332285,11.0,9.0,0.0,14.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0
1.15,6.0,-1.318987787693753,11.0,9.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0
-0.4,4.0,-1.157996712071395,11.0,9.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.1,4.0,-0.9799872508890828,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,-1.0,10.0
1.0,4.0,-0.6286737569616856,4.0,3.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.0,4.0,-0.243734482990002,11.0,9.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,-2.0,10.0
0.55,4.0,0.5032879286049788,9.0,13.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0
-0.3,4.0,0.9085335167415957,11.0,9.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,10.0
0.95,6.0,-0.12702140508622425,11.0,9.0,6.0,1.0,4.0,4.0,0.0,99999.0,0.0,0.0,10.0
0.45,4.0,1.414329329665168,9.0,13.0,0.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0
1.6,4.0,1.614876199422935,7.0,12.0,0.0,1.0,1.0,4.0,0.0,2964.0,0.0,-6.8,4.0
0.1,7.0,-0.46972924914446756,9.0,13.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,1.0,10.0
-0.65,4.0,0.4350885727705831,4.0,3.0,4.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,6.0
-0.45,4.0,0.16692947728645238,8.0,11.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.95,6.0,0.6719955713614708,0.0,6.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0
1.85,4.0,0.2744330000671006,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.15,6.0,-0.7460159028383547,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,1672.0,0.0,10.0
-0.15,4.0,4.662123397973563,15.0,10.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,10.0
-0.6,4.0,-0.34435180836073276,7.0,12.0,4.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0
1.3,4.0,1.1776739582634368,15.0,10.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,-3.6,10.0
-0.8,7.0,-0.27431557404549417,15.0,10.0,4.0,12.0,3.0,2.0,0.0,0.0,1602.0,-5.6,10.0
-0.55,4.0,-0.2561145406965041,9.0,13.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,1.0,7.0
-0.45,4.0,3.4953700597195194,15.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,4.6,10.0
0.3,5.0,-0.7968865329128363,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0
0.45,4.0,0.6375478091659398,11.0,9.0,4.0,14.0,1.0,4.0,1.0,0.0,1590.0,1.6,10.0
0.15,4.0,-0.34568543246326244,11.0,9.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.05,4.0,0.17935147285781386,11.0,9.0,2.0,14.0,0.0,4.0,1.0,7298.0,0.0,4.0,10.0
-0.7,4.0,0.15805542508219822,9.0,13.0,4.0,10.0,3.0,4.0,1.0,0.0,0.0,4.0,10.0
-0.65,4.0,-1.3033449641011876,9.0,13.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,1.0,10.0
-0.85,4.0,0.9001123934778232,11.0,9.0,4.0,8.0,2.0,2.0,1.0,0.0,0.0,-3.0,10.0
1.0,6.0,0.6337482386096759,3.0,2.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,-1.0,6.0
-0.45,4.0,-1.1669127021405086,9.0,13.0,4.0,10.0,1.0,4.0,1.0,0.0,0.0,1.0,10.0
0.3,4.0,0.01881332617593773,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,3.0,10.0
0.8,4.0,-0.45527746091390997,10.0,16.0,2.0,10.0,5.0,4.0,0.0,99999.0,0.0,-0.6,10.0
-0.15,4.0,1.2030379789304166,15.0,10.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0
0.45,4.0,-0.6648829094813125,15.0,10.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
0.85,1.0,2.191270214050862,15.0,10.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0
0.65,1.0,0.36623498624438033,11.0,9.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.6,10.0
-0.95,0.0,-0.18241293699255184,1.0,7.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,-3.0,10.0
-0.05,6.0,-0.6151026638931759,15.0,10.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,10.0
-0.05,4.0,1.5716885861907,11.0,9.0,4.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0
-1.0,0.0,0.32073240287190496,1.0,7.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,-4.0,10.0
0.85,4.0,-0.4611655371401731,5.0,4.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.15,6.0,0.17275884050191237,7.0,12.0,4.0,10.0,3.0,2.0,0.0,0.0,0.0,-7.6,10.0
-0.2,4.0,1.6618046702006308,15.0,10.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0
0.2,4.0,-0.5266892571965376,11.0,9.0,0.0,11.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0
0.1,4.0,-0.6476045091592297,11.0,9.0,0.0,10.0,1.0,4.0,0.0,4650.0,0.0,0.0,10.0
1.1,4.0,0.03442259947661545,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,4.0,10.0
0.55,6.0,-0.5965661276253104,9.0,13.0,2.0,4.0,0.0,4.0,1.0,99999.0,0.0,2.0,10.0
-0.1,4.0,0.025380795812923573,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.6,10.0
-0.85,4.0,0.07107629336375226,11.0,9.0,4.0,14.0,2.0,2.0,1.0,0.0,0.0,1.0,10.0
0.3,2.0,0.4141615782057304,8.0,11.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,-3.6,10.0
-0.1,4.0,0.9171391666107496,7.0,12.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,10.0
0.25,4.0,0.059191102462591426,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.2,6.0,-0.5584781587599812,7.0,12.0,2.0,3.0,0.0,4.0,1.0,0.0,1887.0,0.0,10.0
-0.75,4.0,-0.5507532040528753,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,-1.0,10.0
-0.15,2.0,-1.1272646447024088,11.0,9.0,2.0,8.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
-0.7,4.0,0.27949070656914715,15.0,10.0,4.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.55,0.0,0.2804972153257733,11.0,9.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0
-0.1,4.0,0.07095047976917399,11.0,9.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.2,6.0,-0.7415788767362276,11.0,9.0,0.0,12.0,1.0,4.0,1.0,3674.0,0.0,1.0,10.0
1.35,2.0,0.4950597195195598,11.0,9.0,2.0,6.0,0.0,4.0,1.0,3471.0,0.0,0.0,10.0
0.35,5.0,-0.9144383681138026,9.0,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,2.0,10.0
-0.75,4.0,-0.33204723881097764,15.0,10.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,2.0,10.0
-0.95,4.0,0.1654952023082601,11.0,9.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,-2.0,10.0
0.0,4.0,2.3196587935315036,0.0,6.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0
1.75,4.0,-0.5176474535328457,15.0,10.0,2.0,10.0,0.0,4.0,1.0,3471.0,0.0,-4.0,10.0
-0.8,4.0,-0.5782560558276857,15.0,10.0,4.0,10.0,3.0,1.0,1.0,0.0,1974.0,0.0,10.0
1.0,1.0,-0.9757766892571965,14.0,15.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,10.0
-0.3,4.0,-0.4822770583104073,11.0,9.0,2.0,12.0,5.0,4.0,0.0,0.0,0.0,-4.4,10.0
-0.6,4.0,0.15746829497416628,11.0,9.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,-2.0,10.0
1.55,6.0,0.1469922163322821,11.0,9.0,2.0,5.0,0.0,4.0,1.0,2414.0,0.0,0.0,10.0
-0.7,4.0,0.1320203985774676,9.0,13.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0
-0.05,7.0,-0.681238676776488,9.0,13.0,4.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0
-0.05,4.0,-1.1998171509092128,9.0,13.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
2.0,4.0,0.07800442863852916,15.0,10.0,6.0,9.0,1.0,4.0,0.0,0.0,0.0,-4.0,10.0
-1.0,4.0,0.049000201301751325,1.0,7.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,-5.4,10.0
-0.3,6.0,1.1214101187680332,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,6.0,10.0
0.2,2.0,-0.006349392739716835,9.0,13.0,0.0,10.0,4.0,4.0,0.0,0.0,0.0,-1.0,10.0
0.55,4.0,-1.1015735086895255,11.0,9.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,1.6,10.0
-0.95,4.0,-0.46618969335033217,11.0,9.0,4.0,8.0,3.0,4.0,1.0,0.0,0.0,-1.0,10.0
1.1,4.0,0.23595081527209286,15.0,10.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
1.5,4.0,-0.364440045628397,11.0,9.0,6.0,12.0,1.0,4.0,0.0,0.0,0.0,-1.6,10.0
-0.35,4.0,-0.11881835871972087,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
0.25,4.0,0.2698198349325639,15.0,10.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,-4.0,10.0
-1.0,4.0,-0.6502717573642891,1.0,7.0,4.0,8.0,1.0,4.0,1.0,0.0,0.0,-4.0,10.0
1.25,0.0,-0.4559820170435483,11.0,9.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.9,2.0,-0.012791048782124404,15.0,10.0,4.0,8.0,3.0,2.0,0.0,0.0,0.0,-1.0,10.0
-0.2,4.0,-1.2319247802455882,9.0,13.0,3.0,8.0,4.0,4.0,0.0,0.0,0.0,-3.2,10.0
-0.05,4.0,-0.022755485472723613,11.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,-1.0,10.0
-0.25,4.0,-0.7081292357243508,11.0,9.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0
-0.5,4.0,0.24537844729249145,11.0,9.0,4.0,8.0,1.0,4.0,0.0,0.0,0.0,2.4,10.0
-0.75,0.0,-1.2946051130644836,15.0,10.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,6.4,10.0
-0.1,4.0,1.2062588069516205,15.0,10.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
0.4,4.0,-0.2744330000671006,15.0,10.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.6,10.0
0.5,2.0,-1.2458649265248607,12.0,14.0,2.0,4.0,0.0,2.0,1.0,0.0,1977.0,2.0,10.0
0.1,4.0,-0.8222505535798161,15.0,10.0,2.0,4.0,0.0,4.0,1.0,0.0,1977.0,4.4,10.0
